epoch,train_loss,train_loss_cls,train_loss_mmd,trg_mAcc,trg_OA,src_mAcc,src_OA,lr,trg_precision,src_precision,loss_mmd_list,weight_mmd_list
77,0.2922584393169581,0.2922584393169581,2.6267302418407853e-09,0.2457446039071459,0.30812654086311375,0.8605221216668375,0.8605221216668375,0.0009927209889546828,0.23199647665023804,0.8282861113548279,"[0.06835281848907471, 0.18996846675872803, 0.0, 0.0]","[2.0426041302812337e-08, 1.4970828132732095e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
78,0.29303229192434754,0.29303229192434754,1.9659416709808978e-09,0.28903020983639843,0.37209828114559573,0.8735221265488851,0.8735221265488851,0.0009925316491225266,0.24220989644527435,0.8524381518363953,"[0.07190895080566406, 0.027222156524658203, 0.0, 0.0]","[1.943242367019593e-08, 1.4572545836699646e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
79,0.2839953491098774,0.2839953491098774,2.030539011361538e-09,0.2705114991219142,0.39959584744591137,0.882457604965131,0.882457604965131,0.0009923399156009072,0.2340204268693924,0.8602458834648132,"[0.050036609172821045, 0.06266266107559204, 0.0, 0.0]","[1.8462966266952208e-08, 1.4167932604891575e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
80,0.28549959709599226,0.28549959709599226,2.978559186594665e-09,0.27854657245359565,0.37289967397064583,0.871259075615371,0.871259075615371,0.0009921457902821577,0.251782089471817,0.847769558429718,"[0.17442333698272705, 0.1818961501121521, 0.0, 0.0]","[1.7507746363776278e-08, 1.3308221191721259e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
81,0.2825572983346369,0.2825572983346369,1.8331988228450486e-09,0.27294208746919346,0.43960824635377066,0.8787432544527602,0.8787432544527602,0.0009919492750822163,0.2491379976272583,0.8511539101600647,"[0.5039881467819214, 0.6570402383804321, 0.0, 0.0]","[1.6861459783967803e-08, 1.2877899635554968e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
82,0.281374455079542,0.281374455079542,2.571271584309747e-09,0.3516163705108666,0.45566778415243886,0.8814958416050752,0.8814958416050752,0.0009917503719406087,0.28680434823036194,0.8609147667884827,"[0.1192396879196167, 0.08781015872955322, 0.0, 0.0]","[1.5857679613873188e-08, 1.2367252111289417e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
83,0.27617370213952186,0.27617370213952186,2.895443922809729e-09,0.3348313504340394,0.3510957408815465,0.8810169571263026,0.8810169571263026,0.0009915490828204287,0.2749459147453308,0.8664848208427429,"[0.08565413951873779, 0.10030388832092285, 0.0, 0.0]","[1.4901459621796675e-08, 1.1768232610620544e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
84,0.2716172379012226,0.2716172379012226,1.8326392049558516e-09,0.3452357211348132,0.38275579767747286,0.8872247024502996,0.8872247024502996,0.0009913454097083185,0.2756781280040741,0.869960367679596,"[0.05100667476654053, 0.051626741886138916, 0.0, 0.0]","[1.4392252722927878e-08, 1.134636118393928e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
85,0.2690638362762494,0.2690638362762494,1.8856333515891927e-09,0.33538731825369456,0.38692296836478424,0.8837264934960032,0.8837264934960032,0.0009911393546144496,0.2772238254547119,0.8665862083435059,"[0.07166624069213867, 0.039659738540649414, 0.0, 0.0]","[1.3895410155839727e-08, 1.0906383351994009e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
86,0.2669408313718671,0.2669408313718671,2.0281342710132647e-09,0.2936853463706825,0.3942312677127255,0.8853207039202398,0.8853207039202398,0.0009909309195725025,0.2437513917684555,0.8605583310127258,"[0.08730423450469971, 0.047474801540374756, 0.0, 0.0]","[1.333451837837174e-08, 1.0494028757079832e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
87,0.26396230870668486,0.26396230870668486,1.6802454262458776e-09,0.33547784074418097,0.45909296444782377,0.8822037384944564,0.8822037384944564,0.0009907201066396468,0.272061824798584,0.8650986552238464,"[0.029163360595703125, 0.027922511100769043, 0.0, 0.0]","[1.2850541075692945e-08, 1.0191707922047044e-08, 2.1544224182434846e-06, 1.73190471741691e-06]"
88,0.26159269917518535,0.26159269917518535,1.5054604550436927e-09,0.3590789733963223,0.4770735409322366,0.8796007195250389,0.8796007195250389,0.0009905069178965213,0.3063015937805176,0.8609301447868347,"[0.07227909564971924, 0.0710102915763855, 0.0, 0.0]","[1.2416272454629507e-08, 9.931985012201494e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
89,0.2616291777550047,0.2616291777550047,1.4283409380393533e-09,0.35965932415105883,0.5301631154812101,0.8905631353041715,0.8905631353041715,0.000990291355447213,0.3183106482028961,0.873870849609375,"[0.15489667654037476, 0.2665066123008728, 0.0, 0.0]","[1.2023869899735473e-08, 9.689354207864653e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
90,0.25978604856499826,0.25978604856499826,2.142984859043241e-09,0.35110283407001647,0.5363539290569341,0.8791120709512403,0.8791120709512403,0.0009900734214192358,0.29920098185539246,0.8593778610229492,"[0.08671343326568604, 0.14460378885269165, 0.0, 0.0]","[1.1607459882156945e-08, 9.21624287997247e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
91,0.25560615764794337,0.25560615764794337,1.949231817621744e-09,0.3438942993989204,0.5191362238197277,0.8899977054376689,0.8899977054376689,0.0009898531179635107,0.2961826026439667,0.8717169761657715,"[0.0933029055595398, 0.19287532567977905, 0.0, 0.0]","[1.1215883333193233e-08, 8.83185347078097e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
92,0.2554226663694596,0.2554226663694596,1.2649638525383984e-09,0.36125803952783403,0.4993246123361213,0.8903265779110429,0.8903265779110429,0.0009896304472543438,0.30818435549736023,0.8695477843284607,"[0.03982287645339966, 0.0606914758682251, 0.0, 0.0]","[1.0870102151727679e-08, 8.664367889821278e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
93,0.25246262786377127,0.25246262786377127,1.2948044064892678e-09,0.32279597018851774,0.4766706844312343,0.891481847881613,0.891481847881613,0.0009894054114894055,0.27034780383110046,0.8679737448692322,"[0.16360759735107422, 0.05053842067718506, 0.0, 0.0]","[1.0479228151893949e-08, 8.537380580264653e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
94,0.2532367597710579,0.2532367597710579,1.3643853464614856e-09,0.3112407873969922,0.4661514135618995,0.8934595209468686,0.8934595209468686,0.0009891780128897078,0.26280784606933594,0.8700528144836426,"[0.05838233232498169, 0.01369941234588623, 0.0, 0.0]","[1.0138641037826801e-08, 8.35491231754304e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
95,0.24814321115683438,0.24814321115683438,9.224457374397306e-10,0.2790688101988634,0.41015507995207484,0.8940049788008182,0.8940049788008182,0.0009889482536995825,0.26878854632377625,0.8721752166748047,"[0.06849932670593262, 0.10542070865631104, 0.0, 0.0]","[9.927155097955165e-09, 8.221365810356929e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
96,0.2481648027544608,0.2481648027544608,1.5158451009384041e-09,0.30536187719003277,0.4458253410059676,0.8916762421371296,0.8916762421371296,0.0009887161361866606,0.2605690360069275,0.8700661659240723,"[0.04595077037811279, 0.060806870460510254, 0.0, 0.0]","[9.651965449108957e-09, 7.959717329697469e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
97,0.24620840105780756,0.24620840105780756,1.5112573851913137e-09,0.31061319661745385,0.4638790004838598,0.8924467179991772,0.8924467179991772,0.0009884816626418483,0.2502290904521942,0.866154670715332,"[0.05409425497055054, 0.05436551570892334, 0.0, 0.0]","[9.384314658689163e-09, 7.703044424545169e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
98,0.24406692772293484,0.24406692772293484,1.0732532749640205e-09,0.36406961344408595,0.43154175595032374,0.8910380253804335,0.8910380253804335,0.000988244835379305,0.2932933270931244,0.8683817386627197,"[0.021162688732147217, 0.06395077705383301, 0.0, 0.0]","[9.142603119016712e-09, 7.57449836186197e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
99,0.24078830593126885,0.24078830593126885,8.658903039027166e-10,0.3335614689182503,0.4744843148775374,0.8933201606814983,0.8933201606814983,0.0009880056567364193,0.26820531487464905,0.8702242970466614,"[0.11021983623504639, 0.12101501226425171, 0.0, 0.0]","[8.96214480405888e-09, 7.459869166837052e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
100,0.24084474935458344,0.24084474935458344,1.1185410461331435e-09,0.3190232612965632,0.4672948203958434,0.8883781971308651,0.8883781971308651,0.0009877641290737885,0.2651546895503998,0.8666341304779053,"[0.11061644554138184, 0.1996300220489502, 0.0, 0.0]","[8.738071599623254e-09, 7.314898464727548e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
101,0.2348049186504761,0.2348049186504761,1.0516673974079015e-09,0.3477104528352286,0.5036973514435151,0.8966204248002688,0.8966204248002688,0.0009875202547751929,0.2967101037502289,0.8748891949653625,"[0.062485694885253906, 0.08941560983657837, 0.0, 0.0]","[8.574963850094264e-09, 7.1409940183286835e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
102,0.2345079255618384,0.2345079255618384,1.07177335789189e-09,0.30985396791505704,0.5046755115089514,0.8917157423397346,0.8917157423397346,0.0009872740362475737,0.2872457504272461,0.8719492554664612,"[0.1543043851852417, 0.22891312837600708, 0.0, 0.0]","[8.400068196579014e-09, 6.982801448174314e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
103,0.23607439284452875,0.23607439284452875,1.0866032564795985e-09,0.3105394869100992,0.497606981981982,0.897362939844742,0.897362939844742,0.000987025475921008,0.2688482105731964,0.8775402903556824,"[0.10088688135147095, 0.10310882329940796, 0.0, 0.0]","[8.209863899821812e-09, 6.839465882535478e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
104,0.23251180447655648,0.23251180447655648,1.5019114988825672e-09,0.29845248836959754,0.36240200398608324,0.8915253424867285,0.8915253424867285,0.000986774576248686,0.2546462118625641,0.8654407858848572,"[0.26534605026245117, 0.23541945219039917, 0.0, 0.0]","[7.944928270831042e-09, 6.656849294017775e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
105,0.22956063022427525,0.22956063022427525,1.4937983679183025e-09,0.31758902744793865,0.44598086737632775,0.9010728521321011,0.9010728521321011,0.0009865213397068863,0.27349022030830383,0.8808059692382812,"[0.10396718978881836, 0.04944652318954468, 0.0, 0.0]","[7.72611663535372e-09, 6.443234390474117e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
106,0.22765712795809934,0.22765712795809934,1.0741455378003973e-09,0.3261950655629618,0.4805728842653395,0.8869073693619564,0.8869073693619564,0.0009862657687949512,0.2817518413066864,0.8699648380279541,"[0.06661587953567505, 0.11457991600036621, 0.0, 0.0]","[7.574021410050591e-09, 6.294084808899925e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
107,0.22905216623212146,0.22905216623212146,1.413725167976118e-09,0.3278810337850105,0.46106620527176795,0.8940458104709268,0.8940458104709268,0.0009860078660352625,0.28132084012031555,0.8689213395118713,"[0.37144041061401367, 0.4052276611328125, 0.0, 0.0]","[7.404485025119811e-09, 6.08810335478438e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
108,0.22435293601160916,0.22435293601160916,1.6709844675202217e-09,0.32667655525083955,0.4580251607105827,0.9022023803976028,0.9022023803976028,0.000985747633973216,0.279445618391037,0.8838630318641663,"[0.1388382911682129, 0.3252209424972534, 0.0, 0.0]","[7.212020758373683e-09, 5.8460338792087896e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
109,0.22382956442046673,0.22382956442046673,1.3179848374026155e-09,0.336759760080878,0.48780666056081656,0.889614686619151,0.889614686619151,0.0009854850751771977,0.3110576272010803,0.8670398592948914,"[0.21175634860992432, 0.26760584115982056, 0.0, 0.0]","[7.03950142622034e-09, 5.681082715369712e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
110,0.22176349142799703,0.22176349142799703,7.081387607898688e-10,0.35605682270172384,0.48242948031151356,0.8985261986203333,0.8985261986203333,0.0009852201922385564,0.2958327829837799,0.8749917149543762,"[0.05549806356430054, 0.04038172960281372, 0.0, 0.0]","[6.939675945005774e-09, 5.600339303413193e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
111,0.21957070959938896,0.21957070959938896,1.1943454365607599e-09,0.3815838407912162,0.4855788893113062,0.9067923927048008,0.9067923927048008,0.00098495298777158,0.30823367834091187,0.8829056620597839,"[0.2970024347305298, 0.2521374821662903, 0.0, 0.0]","[6.767511440131102e-09, 5.477895470562544e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
112,0.2234216201918345,0.2234216201918345,2.1961395281780983e-09,0.34131616001015813,0.5110171712633349,0.9035924324712968,0.9035924324712968,0.0009846834644134685,0.31729981303215027,0.8866898417472839,"[0.24335813522338867, 0.20862668752670288, 0.0, 0.0]","[6.456705392565709e-09, 5.261111990506606e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
113,0.2153495085771343,0.2153495085771343,1.0837339998348703e-09,0.37396026123437115,0.5088617629778116,0.908727014987442,0.908727014987442,0.000984411624824309,0.3028862178325653,0.8878250122070312,"[0.10105037689208984, 0.08428442478179932, 0.0, 0.0]","[6.323698897858776e-09, 5.144563886005926e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
114,0.21485495358599838,0.21485495358599838,1.4287957270564113e-09,0.40343974896137863,0.5584206729107625,0.9095631765796641,0.9095631765796641,0.000984137471687048,0.36928001046180725,0.8923563957214355,"[0.08861684799194336, 0.024280309677124023, 0.0, 0.0]","[6.167533150858162e-09, 4.9798760670682896e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
115,0.21505646557320376,0.21505646557320376,1.128275103336713e-09,0.38485517215323806,0.5236932904771779,0.9059899616226683,0.9059899616226683,0.000983861007707467,0.3828987777233124,0.88767009973526,"[0.14110374450683594, 0.045736730098724365, 0.0, 0.0]","[6.027121912666189e-09, 4.8713606481953775e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
116,0.21917511565042724,0.21917511565042724,1.3882877899709846e-09,0.3996816565058849,0.4962079646782332,0.9161836768297581,0.9161836768297581,0.000983582235614153,0.325564980506897,0.8987935185432434,"[0.02887439727783203, 0.03972208499908447, 0.0, 0.0]","[5.824930759956715e-09, 4.767755079626568e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
117,0.21331822118296973,0.21331822118296973,1.1905374155982396e-09,0.3612815446655023,0.5189835775673372,0.9091730566011273,0.9091730566011273,0.0009833011581584746,0.3174654245376587,0.8909289240837097,"[0.03829598426818848, 0.1546599268913269, 0.0, 0.0]","[5.6699325234887965e-09, 4.6723376279089734e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
118,0.20840424222620665,0.20840424222620665,1.7735128879665616e-09,0.3385996667269516,0.44736584410497454,0.9139250641212558,0.9139250641212558,0.0009830177781145527,0.2621171772480011,0.8923559188842773,"[0.23718208074569702, 0.5713791847229004, 0.0, 0.0]","[5.502462041562239e-09, 4.487022753352221e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
119,0.2116735239312863,0.2116735239312863,1.8165726382092756e-09,0.33785518393943076,0.4933289267528398,0.9097824248952467,0.9097824248952467,0.000982732098279234,0.28133130073547363,0.8890098929405212,"[0.1994081735610962, 0.05602860450744629, 0.0, 0.0]","[5.336588060345093e-09, 4.303406964112355e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
120,0.2047480353931445,0.2047480353931445,1.3761467891152772e-09,0.3588549411573199,0.4928961890279026,0.904035367327474,0.904035367327474,0.0009824441214720627,0.2915310561656952,0.8817553520202637,"[0.09570974111557007, 0.21532326936721802, 0.0, 0.0]","[5.193385277380003e-09, 4.189231184170694e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
121,0.20478496797400444,0.20478496797400444,1.3710913740058905e-09,0.3933592374256645,0.5040303650837539,0.9059313770525126,0.9059313770525126,0.0009821538505352544,0.3344188630580902,0.8858261108398438,"[0.06750571727752686, 0.1802157759666443, 0.0, 0.0]","[5.083386600546191e-09, 4.051082580502907e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
122,0.20404673850353164,0.20404673850353164,1.02737279807719e-09,0.3499171679489956,0.4569836380498145,0.9160989067320329,0.9160989067320329,0.0009818612883336654,0.30685362219810486,0.892949640750885,"[0.043981313705444336, 0.19002246856689453, 0.0, 0.0]","[4.984608725777662e-09, 3.964386152688348e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
123,0.20147214226653673,0.20147214226653673,7.286109108518613e-10,0.37869674345728654,0.4899336276813898,0.9115306417273927,0.9115306417273927,0.0009815664377547666,0.3135419189929962,0.8927496075630188,"[0.11325788497924805, 0.14218515157699585, 0.0, 0.0]","[4.913595308408958e-09, 3.906163392741746e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
124,0.20109263711540692,0.20109263711540692,9.062470992150247e-10,0.34197326709771986,0.46093227978618007,0.8993845513376144,0.8993845513376144,0.0009812693017086146,0.31519463658332825,0.8806313872337341,"[0.14394497871398926, 0.16043472290039062, 0.0, 0.0]","[4.83835815856537e-09, 3.824274674713024e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
125,0.19753123169883768,0.19753123169883768,1.0022322428728314e-09,0.3114613363469115,0.40017727126103086,0.9183504182805162,0.9183504182805162,0.0009809698831278217,0.24743638932704926,0.9004943370819092,"[0.03210794925689697, 0.17967861890792847, 0.0, 0.0]","[4.760939642522999e-09, 3.732139042256222e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
126,0.1973844663664945,0.1973844663664945,9.175961883381939e-10,0.3668417297568738,0.47717146494320406,0.919569154868755,0.919569154868755,0.0009806681849675288,0.2790815532207489,0.905555009841919,"[0.08171290159225464, 0.1710132360458374, 0.0, 0.0]","[4.674602038789999e-09, 3.66344488078596e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
127,0.19444870943507403,0.19444870943507403,9.802413514134198e-10,0.33544751046038757,0.39575269003018365,0.9198088190193919,0.9198088190193919,0.0009803642102053747,0.28373876214027405,0.8969531059265137,"[0.274617075920105, 0.4991905689239502, 0.0, 0.0]","[4.574046919003649e-09, 3.6002083536601504e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
128,0.19168788989032695,0.19168788989032695,9.542326703561391e-10,0.36529330933049337,0.4681556156540172,0.9186468917113041,0.9186468917113041,0.0009800579618414677,0.30486175417900085,0.899944007396698,"[0.3044968843460083, 0.32704490423202515, 0.0, 0.0]","[4.510817941394407e-09, 3.5132161624318314e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
129,0.1894933543042511,0.1894933543042511,1.3366749632877128e-09,0.3868004431684957,0.5265608079306928,0.9229541890852507,0.9229541890852507,0.0009797494428983554,0.3565209209918976,0.9106500744819641,"[0.12622886896133423, 0.12430113554000854, 0.0, 0.0]","[4.42728476102161e-09, 3.39188943598856e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
130,0.18897612245828266,0.18897612245828266,1.0653023461729093e-09,0.3592788933738505,0.47836671390060137,0.9142361836945827,0.9142361836945827,0.0009794386564209953,0.30517539381980896,0.8940567374229431,"[0.28958219289779663, 0.37124645709991455, 0.0, 0.0]","[4.362763039722495e-09, 3.2992912846196987e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
131,0.18643865067221171,0.18643865067221171,8.618508442704178e-10,0.32964440596355743,0.40382854081703184,0.9161281990171107,0.9161281990171107,0.0009791256054767245,0.25312837958335876,0.8926730155944824,"[0.04073643684387207, 0.0672256350517273, 0.0, 0.0]","[4.295657163311262e-09, 3.23571169857928e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
132,0.1824383587349673,0.1824383587349673,1.3135917106156527e-09,0.33289449105062424,0.45007963526186034,0.9242155326336028,0.9242155326336028,0.0009788102931552294,0.2945620119571686,0.9048873782157898,"[0.559772253036499, 0.7683607339859009, 0.0, 0.0]","[4.207930448529851e-09, 3.1347240359025363e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
133,0.17785418622776972,0.17785418622776972,1.077411443749675e-09,0.35901002634567236,0.4274667490380406,0.9249860084956503,0.9249860084956503,0.0009784927225685153,0.28639280796051025,0.9035784602165222,"[0.13587647676467896, 0.10404425859451294, 0.0, 0.0]","[4.130975117533353e-09, 3.058185926718693e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
134,0.1796701037309553,0.1796701037309553,1.4541465602896703e-09,0.3043337391742552,0.29205296248934354,0.9264905667746487,0.9264905667746487,0.0009781728968508757,0.2579170763492584,0.9112631678581238,"[0.5509952902793884, 0.5583975315093994, 0.0, 0.0]","[4.041127432685698e-09, 2.9520890176826242e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
135,0.17783542344650477,0.17783542344650477,1.9528242501854105e-09,0.36804038799785127,0.4017649362917905,0.9211926575780695,0.9211926575780695,0.0009778508191588613,0.2955878674983978,0.8995639681816101,"[0.2442563772201538, 0.3193202018737793, 0.0, 0.0]","[3.902916656528532e-09, 2.8276205821242684e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
136,0.17470062436452288,0.17470062436452288,2.256968459543379e-09,0.3443910367449096,0.40389010333863273,0.9225640691067141,0.9225640691067141,0.000977526492671249,0.30524536967277527,0.905083417892456,"[0.24586457014083862, 0.47111260890960693, 0.0, 0.0]","[3.73688280319584e-09, 2.7028936866457798e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
137,0.17125694745662787,0.17125694745662787,2.1260160592211804e-09,0.34032715596420077,0.4633720997212046,0.9274057287720807,0.9274057287720807,0.0009771999205890102,0.3072059154510498,0.9078950881958008,"[0.2740013003349304, 0.48798495531082153, 0.0, 0.0]","[3.584695429381668e-09, 2.592054793026932e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
138,0.17060309979210367,0.17060309979210367,2.345492092575906e-09,0.3032418192274055,0.4251968560632243,0.9279995632786588,0.9279995632786588,0.0009768711061352792,0.29962411522865295,0.91655033826828,"[0.20575320720672607, 0.3094863295555115, 0.0, 0.0]","[3.4108524893383674e-09, 2.4857753633256152e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
139,0.16980983319540396,0.16980983319540396,1.6015057510377242e-09,0.37098323392890037,0.5052752960761273,0.9267448770678245,0.9267448770678245,0.0009765400525553225,0.30464890599250793,0.9084407687187195,"[0.1043211817741394, 0.4677969217300415, 0.0, 0.0]","[3.3218905404197585e-09, 2.3970714302379292e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
140,0.16487960786014866,0.16487960786014866,1.5655605994346794e-09,0.3505935724419131,0.4319950145157946,0.9266383596675415,0.9266383596675415,0.000976206763116505,0.281487375497818,0.9055564999580383,"[0.1762237548828125, 0.2953627109527588, 0.0, 0.0]","[3.2302667207773084e-09, 2.3177975094768044e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
141,0.16319791297153097,0.16319791297153097,2.1367869787071504e-09,0.34294419094332995,0.43223658441049745,0.9344056972606831,0.9344056972606831,0.0009758712411082587,0.28666937351226807,0.9181463718414307,"[0.6699649691581726, 0.7834576964378357, 0.0, 0.0]","[3.0883622326172144e-09, 2.2298332069681237e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
142,0.1648331532391321,0.1648331532391321,8.741021069225351e-10,0.35715007574272745,0.4280006509066611,0.9340648415797773,0.9340648415797773,0.0009755334898420507,0.3012958765029907,0.917036235332489,"[0.4632747173309326, 0.5778533816337585, 0.0, 0.0]","[3.031760398286565e-09, 2.193312642617684e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
143,0.16035149387363565,0.16035149387363565,1.1718364626764757e-09,0.3741188388488601,0.5013619357848897,0.9265589154398303,0.9265589154398303,0.0009751935126513496,0.32285717129707336,0.9091861248016357,"[0.07428467273712158, 0.4011998772621155, 0.0, 0.0]","[2.9763833619966817e-09, 2.131621323897548e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
144,0.16066014605528073,0.16066014605528073,1.182183251967336e-09,0.33745788797958626,0.4840383862122993,0.9336791598262524,0.9336791598262524,0.0009748513128915927,0.2867072522640228,0.9122738242149353,"[0.18385255336761475, 0.3311588168144226, 0.0, 0.0]","[2.9153819358640476e-09, 2.076036009768245e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
145,0.15803449138135917,0.15803449138135917,1.5986586720821532e-09,0.3294109282656053,0.5024200191239833,0.9398589443326751,0.9398589443326751,0.0009745068939401539,0.3081665337085724,0.9242425560951233,"[0.38352954387664795, 0.5068967342376709, 0.0, 0.0]","[2.8247419958660203e-09, 2.011192545836593e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
146,0.15752237500627272,0.15752237500627272,1.2255388807799218e-09,0.3253064004032605,0.5243405969908528,0.9194617498234696,0.9194617498234696,0.000974160259196309,0.2960338294506073,0.8968737721443176,"[0.32542335987091064, 0.3271370232105255, 0.0, 0.0]","[2.763030471086836e-09, 1.9583517030241637e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
147,0.1538654318647393,0.1538654318647393,1.7153985171680232e-09,0.3104669724336396,0.45318008225616924,0.9369647778024839,0.9369647778024839,0.0009738114120812029,0.29554513096809387,0.9190330505371094,"[0.03168290853500366, 0.16154462099075317, 0.0, 0.0]","[2.6645037287664763e-09, 1.896822032776413e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
148,0.15101739569582556,0.15101739569582556,1.633444381913226e-09,0.29603935026758554,0.4933220864726619,0.9334341698056013,0.9334341698056013,0.000973460356037816,0.2896507978439331,0.9183432459831238,"[0.8995042443275452, 0.9582244157791138, 0.0, 0.0]","[2.5692896699069934e-09, 1.8460104556083934e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
149,0.1560161958138148,0.1560161958138148,1.723623263029413e-09,0.2885383007437568,0.49762030252759154,0.9363562971533669,0.9363562971533669,0.0009731070945309295,0.3002493679523468,0.9239709973335266,"[0.5137831568717957, 0.8251864910125732, 0.0, 0.0]","[2.4786359631434607e-09, 1.787140990749947e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
150,0.15215145072615738,0.15215145072615738,9.017644200147705e-10,0.28787111473691085,0.4803475150342158,0.9410692482933916,0.9410692482933916,0.000972751631047092,0.2767511010169983,0.9230890274047852,"[0.20712924003601074, 0.11270630359649658, 0.0, 0.0]","[2.445193381106492e-09, 1.747394229312249e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
151,0.14877834215090913,0.14877834215090913,9.398400917181874e-10,0.2767865423606938,0.4642850971175779,0.9362737461681475,0.9362737461681475,0.0009723939690945845,0.29237738251686096,0.9199268221855164,"[0.3881016969680786, 0.6453816890716553, 0.0, 0.0]","[2.4111579399743732e-09, 1.7075215685835587e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
152,0.14932064402927744,0.14932064402927744,1.0938771506012477e-09,0.3150298750864335,0.4826922910762425,0.9388829786525815,0.9388829786525815,0.0009720341122033861,0.3366028070449829,0.9230683445930481,"[0.12228119373321533, 0.42179369926452637, 0.0, 0.0]","[2.367604334807538e-09, 1.6640869793249635e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
153,0.14855207312174018,0.14855207312174018,7.731270607132892e-10,0.26967100906595237,0.3532727500518421,0.9395611394343837,0.9395611394343837,0.0009716720639251392,0.2875248193740845,0.9257038235664368,"[0.0691368579864502, 0.39485904574394226, 0.0, 0.0]","[2.3455797304450243e-09, 1.6287288184813065e-09, 2.1544224182434846e-06, 1.73190471741691e-06]"
