epoch,train_loss,train_loss_cls,train_loss_mmd,trg_OA,trg_mIoU,src_OA,srg_mIoU,lr,trg_precision,src_precision,loss_mmd_list
104,0.6895368063633042,0.6291753223108625,0.1207229678935193,0.05150082947397525,0.031250908970832825,0.7220747991814138,0.4628109931945801,0.000986774576248686,0.20267532765865326,0.6983456015586853,"[0.02896273136138916, 0.03857696056365967, 0.029172956943511963, 0.0]"
105,0.6952726567608809,0.6372297705276638,0.11608577274825274,0.11194442524365798,0.05204117298126221,0.7152093089106687,0.4257780611515045,0.0009865213397068863,0.2166948765516281,0.6832874417304993,"[0.04606294631958008, 0.0218733549118042, 0.022410809993743896, 0.0]"
106,0.7202287034503675,0.6626317582090977,0.11519389013026624,0.17038309889173062,0.07380949705839157,0.7427245286937905,0.4974164664745331,0.0009862657687949512,0.21550339460372925,0.6949451565742493,"[0.18542563915252686, 0.12902706861495972, 0.14254701137542725, 0.0]"
107,0.6988808224880385,0.6431940285660697,0.11137358601211655,0.10191801456187645,0.04677356779575348,0.738027111341307,0.4790394604206085,0.0009860078660352625,0.1719803810119629,0.6881514191627502,"[0.05937814712524414, 0.06397497653961182, 0.06614744663238525, 0.0]"
108,0.6885573342618649,0.6329282330212582,0.11125820248121347,0.13648663049238496,0.0620543546974659,0.7337868311650385,0.4839489459991455,0.000985747633973216,0.21905814111232758,0.6835982799530029,"[0.0984044075012207, 0.09001588821411133, 0.07975244522094727, 0.0]"
109,0.7144426055622439,0.6599360593455903,0.1090130941242191,0.29137649478122624,0.11358487606048584,0.7396080070905082,0.48903748393058777,0.0009854850751771977,0.2567821443080902,0.678700864315033,"[0.022118449211120605, 0.030724763870239258, 0.03225135803222656, 0.0]"
110,0.6968068082422793,0.6467557113009987,0.1001021953621091,0.22761284302205018,0.10124332457780838,0.727023863892066,0.46520817279815674,0.0009852201922385564,0.2390502691268921,0.6856623291969299,"[0.05248230695724487, 0.05317431688308716, 0.049813807010650635, 0.0]"
111,0.6748579418898756,0.6223602704968013,0.10499534342024061,0.326653259717518,0.13599371910095215,0.741002053566713,0.48546043038368225,0.00098495298777158,0.25840023159980774,0.7077045440673828,"[0.08634394407272339, 0.07676178216934204, 0.07881760597229004, 0.0]"
112,0.6669856906289469,0.6191567912803474,0.09565779756992421,0.2786596939010622,0.11629870533943176,0.7360627529510868,0.4864072799682617,0.0009846834644134685,0.24289965629577637,0.701530396938324,"[0.14475828409194946, 0.14744502305984497, 0.1475989818572998, 0.0]"
113,0.6864709276397741,0.6352656416718278,0.10241057024498076,0.24318024066265753,0.10008379071950912,0.7423827853678823,0.4878266751766205,0.000984411624824309,0.24496324360370636,0.7070372700691223,"[0.017384767532348633, 0.023314476013183594, 0.0247420072555542, 0.0]"
114,0.6786487066576666,0.6279408696413604,0.10141567551216053,0.3000305292504781,0.1263638287782669,0.7377004579804389,0.48392972350120544,0.000984137471687048,0.2614988386631012,0.6900153756141663,"[0.0652012825012207, 0.06207168102264404, 0.05983996391296387, 0.0]"
115,0.71326525238107,0.6586791961046539,0.10917211177783091,0.35727935416234646,0.16745083034038544,0.7497258286498963,0.500158965587616,0.000983861007707467,0.291078120470047,0.7155078053474426,"[0.06652212142944336, 0.03983551263809204, 0.04434555768966675, 0.0]"
116,0.6599451862539806,0.6031454632468257,0.11359944671885623,0.3401412121840511,0.15271005034446716,0.7523097632517632,0.4981694519519806,0.000983582235614153,0.27904441952705383,0.7390307784080505,"[0.042612433433532715, 0.05373334884643555, 0.07581520080566406, 0.0]"
117,0.7011271219867905,0.6451146554016898,0.1120249327474734,0.27338583788391974,0.12082288414239883,0.7434151165056256,0.4869935214519501,0.0009833011581584746,0.2533597946166992,0.7056626677513123,"[0.020409345626831055, 0.017972350120544434, 0.015223026275634766, 0.0]"
118,0.6952631001847291,0.6459564052997752,0.09861338962899878,0.17977984378240133,0.07538793236017227,0.734866207487907,0.47079625725746155,0.0009830177781145527,0.22740381956100464,0.6898088455200195,"[0.027357876300811768, 0.028020918369293213, 0.02756667137145996, 0.0]"
119,0.6622574325853487,0.616463907080621,0.09158705093900081,0.15017439114306122,0.08252306282520294,0.7451602265802633,0.5035977363586426,0.000982732098279234,0.2381415218114853,0.6921896934509277,"[0.008350014686584473, 0.01067209243774414, 0.012781143188476562, 0.0]"
120,0.681945079713003,0.6316369575741161,0.10061624484141105,0.31059840211055045,0.1416494995355606,0.7307985742645972,0.4750384986400604,0.0009824441214720627,0.2985868453979492,0.6967594027519226,"[0.007183670997619629, 0.008034467697143555, 0.008063077926635742, 0.0]"
121,0.662696591752359,0.6158108590765202,0.09377146584486003,0.2888563915577982,0.12788526713848114,0.7285878943862223,0.4805760383605957,0.0009821538505352544,0.2588059604167938,0.6798412203788757,"[0.08695125579833984, 0.08818244934082031, 0.0871438980102539, 0.0]"
122,0.6599113305339295,0.615523302703039,0.08877605537996225,0.3722959292412617,0.15421845018863678,0.7472004786181853,0.4813760817050934,0.0009818612883336654,0.27204209566116333,0.7281491756439209,"[0.03989553451538086, 0.04386544227600098, 0.0396575927734375, 0.0]"
123,0.673170319227744,0.6242732929140682,0.09779405269780621,0.19631316098707402,0.08999093621969223,0.7162167859883461,0.41734778881073,0.0009815664377547666,0.23453806340694427,0.6815162301063538,"[0.07646262645721436, 0.07849693298339844, 0.07532525062561035, 0.0]"
124,0.6765609325810246,0.6290692925875914,0.09498328076186754,0.1959052642796249,0.08937728404998779,0.7126555542388822,0.41971707344055176,0.0009812693017086146,0.2515731155872345,0.7149333357810974,"[0.1596527099609375, 0.1644601821899414, 0.16183066368103027, 0.0]"
125,0.6644563316312524,0.620334833508124,0.08824299723262201,0.06813567083707749,0.03730704262852669,0.7373977710346346,0.4850841760635376,0.0009809698831278217,0.218245267868042,0.6736971735954285,"[0.04291224479675293, 0.041838884353637695, 0.04204249382019043, 0.0]"
126,0.6644538437361976,0.6172570929671011,0.09439350167910258,0.08948310522799013,0.04567321762442589,0.7395858159654493,0.48274800181388855,0.0009806681849675288,0.2164279967546463,0.7163495421409607,"[0.00932621955871582, 0.00897371768951416, 0.008368730545043945, 0.0]"
127,0.6699421833099767,0.6238585905684929,0.09216718435569295,0.04918053443469045,0.02387559972703457,0.7030543420708669,0.44688963890075684,0.0009803642102053747,0.17509032785892487,0.6288076639175415,"[0.017081260681152344, 0.015460371971130371, 0.01795506477355957, 0.0]"
128,0.8201383688348405,0.7645464599414357,0.11118381919590294,0.15978534480772333,0.07484237849712372,0.7085359937829344,0.4407898485660553,0.0009800579618414677,0.2337995022535324,0.6407396793365479,"[0.020315051078796387, 0.022095441818237305, 0.020282626152038574, 0.0]"
129,0.7145974773464473,0.6691197026212728,0.09095554916853037,0.17592372583581023,0.07862455397844315,0.7252814167524354,0.47478678822517395,0.0009797494428983554,0.2308972030878067,0.6722526550292969,"[0.06002354621887207, 0.051576852798461914, 0.05654764175415039, 0.0]"
130,0.6820147029051544,0.6351970898132797,0.09363522709965988,0.07423036047556508,0.036295026540756226,0.7256471264934072,0.46443042159080505,0.0009794386564209953,0.20087631046772003,0.7041373252868652,"[0.012095093727111816, 0.010861039161682129, 0.010906219482421875, 0.0]"
131,0.6691790957611503,0.6239739256970426,0.09041034062139813,0.04439089825119237,0.023300928995013237,0.7379201501185227,0.4911305904388428,0.0009791256054767245,0.1950485110282898,0.6905730366706848,"[0.014609217643737793, 0.016831398010253906, 0.015744447708129883, 0.0]"
132,0.7264192766613431,0.6749693106674979,0.10289993360814755,0.08272454839750236,0.042698558419942856,0.7099047423765719,0.41462579369544983,0.0009788102931552294,0.18677981197834015,0.6731635928153992,"[0.11112380027770996, 0.10972768068313599, 0.08723056316375732, 0.0]"
133,0.7480751997824256,0.6961116729475928,0.10392705352875639,0.0377594266261146,0.019076788797974586,0.6812453481854095,0.3556344509124756,0.0009784927225685153,0.1524772197008133,0.6076788306236267,"[0.12751299142837524, 0.12216043472290039, 0.12389892339706421, 0.0]"
134,0.7386668920869242,0.6961453404127846,0.08504310384146146,0.04635693878021244,0.02092191018164158,0.7409585589615973,0.4853484630584717,0.0009781728968508757,0.16486474871635437,0.7063344120979309,"[0.01953113079071045, 0.017630815505981445, 0.016598939895629883, 0.0]"
135,0.6904111741282416,0.6476086514427307,0.08560504523011246,0.04696680376028202,0.0255120936781168,0.745063029452505,0.4882288873195648,0.0009778508191588613,0.18045960366725922,0.7122777104377747,"[0.05752670764923096, 0.05936920642852783, 0.056921958923339844, 0.0]"
136,0.6814790274023165,0.6387857870148147,0.08538648140909542,0.060922415382134054,0.03275879845023155,0.7418644006865046,0.4846010208129883,0.000977526492671249,0.17097079753875732,0.7007749676704407,"[0.028804421424865723, 0.028566598892211914, 0.02652907371520996, 0.0]"
137,0.6673773126962901,0.6266759420540315,0.08140274121406231,0.08495159961752033,0.044325489550828934,0.747162753705585,0.5001764297485352,0.0009771999205890102,0.2067762166261673,0.7056815028190613,"[0.0046503543853759766, 0.0058280229568481445, 0.004541158676147461, 0.0]"
138,0.6757919139473151,0.6312435861174942,0.08909665460282183,0.07216099571438446,0.036416638642549515,0.7312104415456917,0.4768546521663666,0.0009768711061352792,0.180238738656044,0.6866734027862549,"[0.043364524841308594, 0.04301929473876953, 0.044257283210754395, 0.0]"
139,0.6682357626392487,0.625648762528778,0.08517399965730402,0.042972440151148594,0.024205224588513374,0.7409487948665714,0.49585166573524475,0.0009765400525553225,0.15692143142223358,0.6999422907829285,"[0.006492972373962402, 0.006210207939147949, 0.006453037261962891, 0.0]"
140,0.6717863247045107,0.6308286645170081,0.08191532044545978,0.0575281963549227,0.02903923951089382,0.7282244037577563,0.47336551547050476,0.000976206763116505,0.15224334597587585,0.6752846240997314,"[0.06075847148895264, 0.0533144474029541, 0.05853903293609619, 0.0]"
141,0.7152702227833705,0.66943943405405,0.09166157682454897,0.0807142260546992,0.0403924435377121,0.7026460253697818,0.43578827381134033,0.0009758712411082587,0.14537154138088226,0.6520501971244812,"[0.006385207176208496, 0.00673067569732666, 0.006433010101318359, 0.0]"
142,0.6988452787447201,0.6545944056753289,0.08850174571605439,0.13602437155825903,0.06221555173397064,0.7395964677054776,0.4881630837917328,0.0009755334898420507,0.18789418041706085,0.69843989610672,"[0.011461973190307617, 0.010499358177185059, 0.009685993194580078, 0.0]"
143,0.6789387379625447,0.6319150741852767,0.09404732769544524,0.19298086449620977,0.08387347310781479,0.7314864991414254,0.4650459289550781,0.0009751935126513496,0.23578231036663055,0.6961420178413391,"[0.03380000591278076, 0.03366708755493164, 0.03363490104675293, 0.0]"
144,0.6666606090452091,0.6227201077532261,0.0878810020203286,0.1596931810326951,0.07535981386899948,0.7398237048260815,0.5006572008132935,0.0009748513128915927,0.21008403599262238,0.6857346892356873,"[0.0281982421875, 0.03201723098754883, 0.03217744827270508, 0.0]"
145,0.675702427577747,0.6276318499241597,0.09614115467308261,0.18818438803253382,0.09033036231994629,0.727182308524987,0.4689493179321289,0.0009745068939401539,0.23258309066295624,0.7079968452453613,"[0.06475412845611572, 0.06546497344970703, 0.06227517127990723, 0.0]"
146,0.6831207734050481,0.6396116778853373,0.08701819118033065,0.1355988341282459,0.07123357802629471,0.7432881832702883,0.49702343344688416,0.000974160259196309,0.2256859540939331,0.7029073238372803,"[0.06813549995422363, 0.06503701210021973, 0.06679487228393555, 0.0]"
147,0.751764919212524,0.7043722415999036,0.09478535466160334,0.14798514147139466,0.05741828680038452,0.7209838834735147,0.46512389183044434,0.0009738114120812029,0.18650345504283905,0.6757410168647766,"[0.015259265899658203, 0.012971282005310059, 0.013850927352905273, 0.0]"
148,0.6932190107820164,0.6470017537439405,0.09243451372387843,0.11229867975392271,0.055551230907440186,0.7366730088902085,0.4687059223651886,0.000973460356037816,0.19475026428699493,0.6921971440315247,"[0.002034902572631836, 0.002374887466430664, 0.002123594284057617, 0.0]"
149,0.6837621208623792,0.6412323244779105,0.08505959276893742,0.18911502615147116,0.08257976919412613,0.7256067386457999,0.46957895159721375,0.0009731070945309295,0.20736122131347656,0.6580789685249329,"[0.15079939365386963, 0.14382320642471313, 0.14620405435562134, 0.0]"
150,0.6825223558056157,0.6353789045526063,0.09428690271738291,0.0926811162185203,0.0466918982565403,0.7363068553267355,0.452587753534317,0.000972751631047092,0.16222411394119263,0.6832420229911804,"[0.013522863388061523, 0.013899803161621094, 0.013193130493164062, 0.0]"
151,0.6720574857143082,0.6250352817576545,0.09404440657466862,0.19097882249256928,0.08734764903783798,0.7434355323406799,0.49056100845336914,0.0009723939690945845,0.23091280460357666,0.7226901054382324,"[0.04535675048828125, 0.042315006256103516, 0.0436781644821167, 0.0]"
